raceNumber;time;contestant;score;child
137;1512818866.9787629;Stan_14_0.010534;2025.6728204;
137;1512818866.9787629;Stan_15_0.214112;590.940451859;
137;1512818866.9787629;Zack_2_0.206775;275.045903528;RIP
138;1512818872.5341012;Stan_15_0.071176;2485.5657774;Stan_16_0.000843
138;1512818872.5341012;Stan_10_0.000204;2418.63133506;
138;1512818872.5341012;Stan_15_0.483077;2399.78147973;
138;1512818872.5341012;Zack_1_0.541251;2386.20640818;
138;1512818872.5341012;Stan_9_0.029703;2375.42559527;
138;1512818872.5341012;Stan_10_0.083990;2358.99511485;
138;1512818872.5341012;Stan_6_0.006465;2342.61179148;
138;1512818872.5341012;Zack_6_0.084659;2280.33578352;
138;1512818872.5341012;Stan_14_0.137347;661.289970424;
138;1512818872.5341012;Stan_12_0.597402;-23.2720271734;RIP
139;1512818878.6635883;Stan_10_0.485269;3305.1466551;Stan_11_0.025220
139;1512818878.6635883;Stan_12_0.000033;2877.30747093;
139;1512818878.6635883;Stan_15_0.071176;2863.27453864;
139;1512818878.6635883;Stan_15_0.214112;2803.88282337;
139;1512818878.6635883;Stan_16_0.128681;2784.19012279;
139;1512818878.6635883;Stan_9_0.029703;2691.24358293;
139;1512818878.6635883;Stan_6_0.006465;2415.84101067;
139;1512818878.6635883;Zack_6_0.084659;2305.77416117;
139;1512818878.6635883;Zack_3_0.401380;2254.91658606;
139;1512818878.6635883;Stan_16_0.000843;697.904328656;RIP
140;1512818884.7842987;Zack_6_0.084659;3820.12231889;Zack_7_0.040753
140;1512818884.7842987;Stan_16_0.128681;2096.4261702;
140;1512818884.7842987;Zack_1_0.541251;2060.27302428;
140;1512818884.7842987;Stan_15_0.483077;1855.80927702;
140;1512818884.7842987;Stan_15_0.214112;1784.26880324;
140;1512818884.7842987;Stan_14_0.061837;1686.81976838;
140;1512818884.7842987;Stan_10_0.000204;1605.16643252;
140;1512818884.7842987;Stan_9_0.029703;1518.12115457;
140;1512818884.7842987;Stan_6_0.006465;1473.83333035;
140;1512818884.7842987;Stan_5_0.528804;1469.52855786;RIP
141;1512818889.4329774;Zack_6_0.084659;1700.99505073;Zack_7_0.043931
141;1512818889.4329774;Stan_16_0.128681;1686.84154101;
141;1512818889.4329774;Stan_9_0.105209;1651.74602911;
141;1512818889.4329774;Zack_3_0.014406;1638.83626766;
141;1512818889.4329774;Zack_7_0.002317;1605.93845378;
141;1512818889.4329774;Zack_1_0.541251;1594.29574591;
141;1512818889.4329774;Stan_12_0.000033;1580.04954172;
141;1512818889.4329774;Stan_15_0.214112;1101.85344497;
141;1512818889.4329774;Stan_15_0.001406;812.506016989;
141;1512818889.4329774;Stan_14_0.061837;739.177132284;RIP
142;1512818893.5738049;Stan_11_0.416296;869.329425864;Stan_12_0.146668
142;1512818893.5738049;Zack_1_0.541251;868.058212545;
142;1512818893.5738049;Stan_11_0.025220;832.574081205;
142;1512818893.5738049;Stan_14_0.111713;810.814064702;
142;1512818893.5738049;Stan_9_0.029703;792.451453053;
142;1512818893.5738049;Stan_15_0.483077;791.851729541;
142;1512818893.5738049;Stan_9_0.105209;772.472406324;
142;1512818893.5738049;Zack_6_0.084659;760.991506889;
142;1512818893.5738049;Stan_6_0.006465;756.875490279;
142;1512818893.5738049;Zack_3_0.014406;719.848600414;RIP
143;1512818897.3711298;Stan_14_0.137347;369.386874847;Stan_15_0.390982
143;1512818897.3711298;Stan_11_0.025220;333.432884041;
143;1512818897.3711298;Stan_14_0.111713;328.310223537;
143;1512818897.3711298;Stan_14_0.010534;319.111485087;
143;1512818897.3711298;Stan_15_0.071176;313.804695402;
143;1512818897.3711298;Stan_15_0.001406;312.851337677;
143;1512818897.3711298;Stan_10_0.083990;306.09158116;
143;1512818897.3711298;Stan_16_0.128681;303.56730587;
143;1512818897.3711298;Zack_6_0.084659;301.065619381;
143;1512818897.3711298;Zack_7_0.002317;292.0243281;RIP
144;1512818901.7757716;Stan_14_0.010534;860.574636994;Stan_15_0.009986
144;1512818901.7757716;Zack_1_0.541251;860.366260797;
144;1512818901.7757716;Stan_10_0.000204;842.885092112;
144;1512818901.7757716;Stan_11_0.416296;817.348232877;
144;1512818901.7757716;Stan_6_0.006465;810.766538788;
144;1512818901.7757716;Stan_10_0.083990;795.296210032;
144;1512818901.7757716;Stan_12_0.000033;786.017737632;
144;1512818901.7757716;Stan_15_0.071176;776.88947;
144;1512818901.7757716;Stan_15_0.214112;763.871353928;
144;1512818901.7757716;Zack_7_0.043931;709.757739949;RIP
145;1512818907.7151043;Stan_12_0.000033;2907.60032342;Stan_13_0.500356
145;1512818907.7151043;Stan_14_0.010534;2665.75635777;
145;1512818907.7151043;Zack_2_0.188928;2648.39530955;
145;1512818907.7151043;Stan_9_0.029703;2614.29433422;
145;1512818907.7151043;Zack_7_0.040753;2602.57895661;
145;1512818907.7151043;Zack_6_0.084659;2575.97638722;
145;1512818907.7151043;Zack_3_0.401380;2558.3526835;
145;1512818907.7151043;Stan_15_0.009986;2115.44411342;
145;1512818907.7151043;Stan_9_0.105209;2095.16804203;
145;1512818907.7151043;Stan_12_0.146668;1621.67791531;RIP
146;1512818913.568581;Stan_14_0.111713;3066.11431514;Stan_15_0.023190
146;1512818913.568581;Zack_3_0.401380;2985.51971473;
146;1512818913.568581;Stan_15_0.214112;2396.76270133;
146;1512818913.568581;Stan_13_0.500356;2314.18308197;
146;1512818913.568581;Stan_6_0.006465;2190.87532089;
146;1512818913.568581;Stan_9_0.105209;2114.70212242;
146;1512818913.568581;Stan_14_0.010534;2081.68332991;
146;1512818913.568581;Stan_10_0.000204;2071.70923887;
146;1512818913.568581;Stan_16_0.128681;588.9470857;
146;1512818913.568581;Stan_15_0.483077;373.640758804;RIP
147;1512818920.8845296;Stan_10_0.083990;4550.71338127;Stan_11_0.035063
147;1512818920.8845296;Zack_7_0.040753;4180.72668214;
147;1512818920.8845296;Stan_11_0.416296;3833.40297956;
147;1512818920.8845296;Stan_11_0.025220;3636.80498741;
147;1512818920.8845296;Stan_9_0.029703;3504.62827231;
147;1512818920.8845296;Stan_15_0.001754;3399.77948143;
147;1512818920.8845296;Stan_10_0.000204;3052.85925742;
147;1512818920.8845296;Stan_14_0.137347;2103.94402969;
147;1512818920.8845296;Stan_15_0.390982;547.382796522;
147;1512818920.8845296;Stan_15_0.071176;486.092971945;RIP
148;1512818926.6342475;Stan_11_0.416296;2591.54945225;Stan_12_0.329532
148;1512818926.6342475;Stan_15_0.009986;2497.03801073;
148;1512818926.6342475;Zack_1_0.541251;2418.07923409;
148;1512818926.6342475;Stan_11_0.025220;2401.56200976;
148;1512818926.6342475;Stan_16_0.128681;2385.3234451;
148;1512818926.6342475;Stan_14_0.111713;2366.25700736;
148;1512818926.6342475;Zack_2_0.188928;2321.6750989;
148;1512818926.6342475;Zack_7_0.040753;2302.3365064;
148;1512818926.6342475;Stan_15_0.001406;2165.28912502;
148;1512818926.6342475;Stan_15_0.390982;727.527194349;RIP
149;1512818932.862337;Stan_10_0.485269;3324.75968292;Stan_11_0.083326
149;1512818932.862337;Stan_13_0.500356;3318.95967471;
149;1512818932.862337;Stan_12_0.000033;2862.77191754;
149;1512818932.862337;Stan_15_0.009986;2857.38077624;
149;1512818932.862337;Stan_11_0.416296;2830.87833913;
149;1512818932.862337;Stan_14_0.111713;2817.56362452;
149;1512818932.862337;Zack_3_0.401380;2789.60067797;
149;1512818932.862337;Stan_9_0.029703;2771.62406901;
149;1512818932.862337;Stan_15_0.023190;2764.39242365;
149;1512818932.862337;Stan_11_0.035063;2749.79785531;RIP
150;1512818939.1821165;Stan_11_0.416296;4128.2050469;Stan_12_0.096825
150;1512818939.1821165;Zack_1_0.541251;3839.08212454;
150;1512818939.1821165;Zack_2_0.188928;1873.2977028;
150;1512818939.1821165;Stan_13_0.500356;1709.95601537;
150;1512818939.1821165;Stan_15_0.214112;1655.51251189;
150;1512818939.1821165;Stan_6_0.006465;1653.03280816;
150;1512818939.1821165;Stan_9_0.029703;1541.7597677;
150;1512818939.1821165;Stan_15_0.009986;1502.78693783;
150;1512818939.1821165;Stan_12_0.329532;1387.32469245;
150;1512818939.1821165;Stan_16_0.128681;664.834689685;RIP
151;1512818943.8749554;Stan_15_0.214112;1720.83954525;Stan_16_0.205559
151;1512818943.8749554;Stan_12_0.096825;1711.88057717;
151;1512818943.8749554;Zack_3_0.401380;1664.43685423;
151;1512818943.8749554;Stan_11_0.025220;1640.53203102;
151;1512818943.8749554;Zack_1_0.541251;1610.81058065;
151;1512818943.8749554;Stan_9_0.029703;1610.32439811;
151;1512818943.8749554;Stan_10_0.083990;1577.50257336;
151;1512818943.8749554;Zack_6_0.084659;1563.23341547;
151;1512818943.8749554;Stan_14_0.010534;1368.20879919;
151;1512818943.8749554;Stan_15_0.001406;979.440654502;RIP
152;1512818948.0025485;Stan_15_0.009986;905.683551277;Stan_16_0.242567
152;1512818948.0025485;Stan_13_0.500356;881.466301161;
152;1512818948.0025485;Stan_16_0.205559;879.492490978;
152;1512818948.0025485;Stan_14_0.137347;840.165864538;
152;1512818948.0025485;Stan_15_0.023190;839.366353128;
152;1512818948.0025485;Zack_1_0.541251;825.376264907;
152;1512818948.0025485;Stan_6_0.006465;791.49295948;
152;1512818948.0025485;Stan_12_0.096825;790.084348596;
152;1512818948.0025485;Stan_12_0.000033;778.790397679;
152;1512818948.0025485;Zack_7_0.040753;731.408266677;RIP
153;1512818952.0200481;Stan_15_0.023190;383.548611163;Stan_16_1.683525
153;1512818952.0200481;Stan_9_0.029703;360.677087894;
153;1512818952.0200481;Zack_2_0.188928;344.190968573;
153;1512818952.0200481;Stan_15_0.001754;333.03954086;
153;1512818952.0200481;Stan_14_0.010534;321.638444366;
153;1512818952.0200481;Stan_12_0.329532;320.745081319;
153;1512818952.0200481;Zack_3_0.401380;318.961802759;
153;1512818952.0200481;Stan_16_0.242567;315.218628392;
153;1512818952.0200481;Stan_6_0.006465;289.915428088;
153;1512818952.0200481;Stan_11_0.025220;287.534216804;RIP
154;1512818956.214491;Stan_13_0.500356;873.07284831;Stan_14_0.556034
154;1512818956.214491;Stan_15_0.001754;870.263672823;
154;1512818956.214491;Stan_14_0.010534;859.245192784;
154;1512818956.214491;Stan_6_0.006465;831.226238255;
154;1512818956.214491;Stan_16_0.242567;828.399930038;
154;1512818956.214491;Stan_14_0.111713;821.423367361;
154;1512818956.214491;Stan_10_0.485269;810.96536379;
154;1512818956.214491;Stan_15_0.023190;810.412250295;
154;1512818956.214491;Stan_11_0.083326;788.349124411;
154;1512818956.214491;Zack_3_0.401380;676.785249032;RIP
155;1512818962.1734917;Stan_12_0.096825;3062.3467211;Stan_13_0.081461
155;1512818962.1734917;Stan_14_0.111713;2672.66136055;
155;1512818962.1734917;Stan_10_0.485269;2655.21407373;
155;1512818962.1734917;Stan_9_0.105209;2618.44498511;
155;1512818962.1734917;Stan_14_0.556034;2547.88485939;
155;1512818962.1734917;Zack_1_0.541251;2527.16593125;
155;1512818962.1734917;Stan_16_0.242567;2465.60492911;
155;1512818962.1734917;Stan_15_0.023190;2196.43042344;
155;1512818962.1734917;Stan_10_0.000204;2174.86962105;
155;1512818962.1734917;Stan_12_0.329532;2038.17235882;RIP
156;1512818968.31422;Stan_15_0.023190;3054.54367738;Stan_16_0.001273
156;1512818968.31422;Stan_11_0.083326;3007.8482258;
156;1512818968.31422;Stan_11_0.416296;2517.88809759;
156;1512818968.31422;Stan_14_0.111713;2497.6151859;
156;1512818968.31422;Stan_10_0.485269;2461.96064416;
156;1512818968.31422;Stan_10_0.000204;2264.00964004;
156;1512818968.31422;Zack_1_0.541251;2200.05860129;
156;1512818968.31422;Stan_14_0.137347;2108.13700755;
156;1512818968.31422;Stan_9_0.029703;2091.36751;
156;1512818968.31422;Stan_15_0.001754;1984.13610169;RIP
157;1512818976.0020435;Stan_12_0.096825;5141.28155629;Stan_13_0.026564
157;1512818976.0020435;Stan_11_0.083326;5126.09184039;
157;1512818976.0020435;Zack_6_0.084659;4154.5105506;
157;1512818976.0020435;Stan_10_0.485269;3422.49674764;
157;1512818976.0020435;Stan_10_0.083990;3085.07547816;
157;1512818976.0020435;Stan_15_0.023190;2970.39337549;
157;1512818976.0020435;Stan_9_0.105209;2918.22656678;
157;1512818976.0020435;Stan_14_0.556034;2851.07856191;
157;1512818976.0020435;Stan_16_0.205559;2151.18436384;
157;1512818976.0020435;Stan_16_1.683525;185.32103191;RIP
158;1512818981.5494256;Stan_14_0.137347;2504.20906259;Stan_15_0.316673
158;1512818981.5494256;Stan_16_0.001273;2483.42850204;
158;1512818981.5494256;Stan_6_0.006465;2469.54336395;
158;1512818981.5494256;Stan_13_0.500356;2455.76015502;
158;1512818981.5494256;Stan_11_0.083326;2452.0839852;
158;1512818981.5494256;Stan_15_0.023190;2402.14265591;
158;1512818981.5494256;Zack_6_0.084659;2376.87424168;
158;1512818981.5494256;Stan_10_0.083990;2329.42446844;
158;1512818981.5494256;Stan_14_0.111713;2326.84578457;
158;1512818981.5494256;Stan_15_0.214112;629.48055274;RIP
159;1512818988.0081775;Stan_11_0.416296;3403.4956743;Stan_12_0.056578
159;1512818988.0081775;Stan_12_0.096825;3307.75589161;
159;1512818988.0081775;Stan_16_0.242567;2857.33544941;
159;1512818988.0081775;Stan_12_0.000033;2844.60685307;
159;1512818988.0081775;Stan_14_0.111713;2796.4351889;
159;1512818988.0081775;Stan_9_0.029703;2703.26091928;
159;1512818988.0081775;Zack_6_0.084659;2357.52847082;
159;1512818988.0081775;Stan_16_0.001273;2353.83298792;
159;1512818988.0081775;Stan_14_0.556034;2308.39524035;
159;1512818988.0081775;Stan_15_0.316673;19.6282;RIP
160;1512818993.9821186;Zack_6_0.084659;3875.92681386;Zack_7_0.934985
160;1512818993.9821186;Stan_10_0.485269;3385.43312751;
160;1512818993.9821186;Stan_12_0.000033;1759.06616684;
160;1512818993.9821186;Stan_16_0.205559;1748.17723958;
160;1512818993.9821186;Stan_10_0.083990;1651.60551367;
160;1512818993.9821186;Stan_14_0.010534;1618.99279076;
160;1512818993.9821186;Stan_12_0.096825;1559.31838598;
160;1512818993.9821186;Stan_11_0.083326;1518.58885697;
160;1512818993.9821186;Stan_9_0.029703;1507.8145136;
160;1512818993.9821186;Stan_10_0.000204;1505.31782352;RIP
161;1512818998.9749136;Stan_11_0.083326;1748.25374587;Stan_12_0.141879
161;1512818998.9749136;Stan_14_0.556034;1716.86947332;
161;1512818998.9749136;Stan_16_0.001273;1715.38237832;
161;1512818998.9749136;Stan_14_0.137347;1696.80113634;
161;1512818998.9749136;Stan_15_0.009986;1642.88397708;
161;1512818998.9749136;Stan_10_0.083990;1606.663394;
161;1512818998.9749136;Stan_13_0.500356;1587.03610825;
161;1512818998.9749136;Stan_6_0.006465;1577.40271826;
161;1512818998.9749136;Zack_7_0.934985;1541.44723211;
161;1512818998.9749136;Stan_16_0.205559;1131.36691213;RIP
162;1512819003.4042451;Zack_7_0.934985;901.520118756;Zack_8_0.458693
162;1512819003.4042451;Stan_16_0.242567;867.529268237;
162;1512819003.4042451;Stan_14_0.556034;859.483937837;
162;1512819003.4042451;Stan_11_0.416296;836.768261348;
162;1512819003.4042451;Stan_10_0.083990;832.2539755;
162;1512819003.4042451;Stan_13_0.500356;823.656764811;
162;1512819003.4042451;Stan_13_0.081461;813.913259823;
162;1512819003.4042451;Stan_15_0.009986;809.000807599;
162;1512819003.4042451;Zack_2_0.188928;795.416205624;
162;1512819003.4042451;Stan_10_0.485269;791.116326714;RIP
163;1512819007.4647336;Zack_7_0.934985;916.02855972;Zack_8_0.894892
163;1512819007.4647336;Stan_15_0.009986;385.594174206;
163;1512819007.4647336;Stan_16_0.242567;376.183522375;
163;1512819007.4647336;Stan_12_0.056578;354.475305693;
163;1512819007.4647336;Stan_12_0.000033;325.197690267;
163;1512819007.4647336;Stan_12_0.096825;318.588988067;
163;1512819007.4647336;Stan_13_0.081461;315.8906457;
163;1512819007.4647336;Stan_14_0.137347;310.73603898;
163;1512819007.4647336;Stan_12_0.141879;298.777470901;
163;1512819007.4647336;Stan_13_0.500356;278.543797037;RIP
164;1512819011.8655531;Zack_8_0.458693;897.039409286;Zack_9_0.215707
164;1512819011.8655531;Stan_15_0.009986;859.901959606;
164;1512819011.8655531;Stan_14_0.111713;857.373642084;
164;1512819011.8655531;Stan_15_0.023190;836.014845992;
164;1512819011.8655531;Stan_12_0.096825;833.593711699;
164;1512819011.8655531;Zack_1_0.541251;816.739184589;
164;1512819011.8655531;Stan_10_0.083990;814.713456649;
164;1512819011.8655531;Stan_13_0.081461;803.834089013;
164;1512819011.8655531;Stan_9_0.105209;774.736236973;
164;1512819011.8655531;Stan_14_0.010534;715.868569765;RIP
165;1512819017.7120366;Stan_15_0.023190;2717.5056077;Stan_16_0.520221
165;1512819017.7120366;Stan_13_0.081461;2679.13125285;
165;1512819017.7120366;Stan_16_0.242567;2656.79342977;
165;1512819017.7120366;Zack_6_0.084659;2603.78292866;
165;1512819017.7120366;Stan_12_0.000033;2597.01128435;
165;1512819017.7120366;Zack_2_0.188928;2554.8044628;
165;1512819017.7120366;Zack_7_0.934985;2375.45219318;
165;1512819017.7120366;Stan_6_0.006465;2125.53390538;
165;1512819017.7120366;Zack_8_0.458693;642.603570073;
165;1512819017.7120366;Zack_9_0.215707;356.365461059;RIP
166;1512819024.0129886;Stan_11_0.083326;3145.21368771;Stan_12_0.156037
166;1512819024.0129886;Stan_12_0.000033;3060.04959208;
166;1512819024.0129886;Zack_6_0.084659;3001.58976788;
166;1512819024.0129886;Stan_6_0.006465;2971.01644263;
166;1512819024.0129886;Zack_7_0.934985;2867.33814763;
166;1512819024.0129886;Stan_16_0.242567;2269.30220707;
166;1512819024.0129886;Stan_16_0.001273;2266.12103104;
166;1512819024.0129886;Stan_10_0.083990;2099.70557297;
166;1512819024.0129886;Stan_13_0.026564;2094.0561554;
166;1512819024.0129886;Stan_16_0.520221;1983.35633795;RIP
167;1512819031.5902946;Stan_12_0.000033;4842.86745862;Stan_13_0.671983
167;1512819031.5902946;Stan_12_0.056578;4740.82825514;
167;1512819031.5902946;Stan_9_0.029703;4643.09420393;
167;1512819031.5902946;Stan_11_0.416296;3625.94814293;
167;1512819031.5902946;Stan_12_0.141879;3120.65971243;
167;1512819031.5902946;Stan_10_0.083990;2986.20981265;
167;1512819031.5902946;Stan_12_0.156037;2958.85344758;
167;1512819031.5902946;Zack_7_0.934985;2617.69355049;
167;1512819031.5902946;Stan_9_0.105209;2090.37882967;
167;1512819031.5902946;Stan_16_0.001273;573.902503901;RIP
168;1512819037.8852105;Stan_11_0.083326;3493.22457744;Stan_12_0.066713
168;1512819037.8852105;Stan_13_0.081461;2448.13095447;
168;1512819037.8852105;Stan_12_0.056578;2444.18812062;
168;1512819037.8852105;Stan_14_0.137347;2436.56512881;
168;1512819037.8852105;Stan_13_0.026564;2403.52546202;
168;1512819037.8852105;Zack_1_0.541251;2392.80175531;
168;1512819037.8852105;Stan_14_0.556034;2314.46521085;
168;1512819037.8852105;Stan_15_0.023190;2312.51508294;
168;1512819037.8852105;Zack_7_0.934985;2203.37370296;
168;1512819037.8852105;Zack_8_0.894892;2088.19735447;RIP
169;1512819044.2383337;Stan_12_0.141879;3291.69672747;Stan_13_0.172409
169;1512819044.2383337;Stan_11_0.083326;3266.79425528;
169;1512819044.2383337;Stan_12_0.056578;3021.90852891;
169;1512819044.2383337;Stan_16_0.242567;2856.33587653;
169;1512819044.2383337;Stan_10_0.083990;2741.95887207;
169;1512819044.2383337;Stan_9_0.105209;2713.89470483;
169;1512819044.2383337;Stan_9_0.029703;2670.22049547;
169;1512819044.2383337;Stan_6_0.006465;2669.11356841;
169;1512819044.2383337;Stan_15_0.023190;2506.97367407;
169;1512819044.2383337;Zack_7_0.934985;2068.37614606;RIP
170;1512819049.7760122;Stan_14_0.556034;3066.50046486;Stan_15_0.066381
170;1512819049.7760122;Zack_8_0.458693;2342.6331883;
170;1512819049.7760122;Stan_15_0.023190;1895.15903772;
170;1512819049.7760122;Stan_14_0.137347;1790.90714556;
170;1512819049.7760122;Stan_13_0.172409;1718.84588923;
170;1512819049.7760122;Stan_12_0.156037;1616.57558305;
170;1512819049.7760122;Stan_9_0.105209;1550.65769435;
170;1512819049.7760122;Stan_12_0.141879;1532.80568235;
170;1512819049.7760122;Stan_9_0.029703;1458.66408456;
170;1512819049.7760122;Stan_13_0.026564;1393.54060215;RIP
171;1512819054.597201;Stan_12_0.000033;1745.54616358;Stan_13_0.006047
171;1512819054.597201;Stan_12_0.141879;1719.43149012;
171;1512819054.597201;Stan_14_0.556034;1710.259519;
171;1512819054.597201;Stan_13_0.671983;1624.95361855;
171;1512819054.597201;Stan_12_0.056578;1617.75384917;
171;1512819054.597201;Stan_15_0.066381;1614.25651824;
171;1512819054.597201;Stan_15_0.023190;1608.26393797;
171;1512819054.597201;Zack_1_0.541251;1534.60443522;
171;1512819054.597201;Zack_2_0.188928;1531.72496524;
171;1512819054.597201;Zack_8_0.458693;1346.40613749;RIP
172;1512819058.8257384;Stan_14_0.137347;883.411523562;Stan_15_0.173688
172;1512819058.8257384;Stan_11_0.083326;877.657072438;
172;1512819058.8257384;Stan_13_0.172409;874.341888702;
172;1512819058.8257384;Stan_12_0.066713;841.179215194;
172;1512819058.8257384;Stan_12_0.156037;826.071960303;
172;1512819058.8257384;Stan_12_0.000033;821.68088215;
172;1512819058.8257384;Stan_13_0.671983;818.343792159;
172;1512819058.8257384;Stan_13_0.006047;781.126453262;
172;1512819058.8257384;Stan_16_0.242567;779.310741857;
172;1512819058.8257384;Stan_9_0.029703;774.051693009;RIP
173;1512819062.697051;Zack_2_0.188928;382.529784932;Zack_3_0.174032
173;1512819062.697051;Stan_12_0.000033;373.750494206;
173;1512819062.697051;Stan_14_0.556034;343.971062278;
173;1512819062.697051;Stan_13_0.081461;343.360549895;
173;1512819062.697051;Stan_12_0.156037;311.333849017;
173;1512819062.697051;Stan_12_0.096825;303.236477515;
173;1512819062.697051;Stan_15_0.066381;301.535238898;
173;1512819062.697051;Stan_12_0.066713;299.067277519;
173;1512819062.697051;Stan_9_0.105209;296.687857689;
173;1512819062.697051;Stan_14_0.111713;295.79145159;RIP
174;1512819066.7900927;Stan_12_0.056578;872.901367457;Stan_13_0.000030
174;1512819066.7900927;Stan_14_0.556034;846.578248918;
174;1512819066.7900927;Stan_13_0.671983;845.118720171;
174;1512819066.7900927;Stan_10_0.083990;833.637170982;
174;1512819066.7900927;Stan_14_0.137347;828.368315306;
174;1512819066.7900927;Stan_13_0.081461;820.079629103;
174;1512819066.7900927;Stan_6_0.006465;813.257932057;
174;1512819066.7900927;Stan_15_0.023190;797.135981044;
174;1512819066.7900927;Stan_15_0.066381;791.701477729;
174;1512819066.7900927;Stan_11_0.416296;789.400455458;RIP
175;1512819073.7170863;Stan_11_0.083326;3013.03841165;Stan_12_0.003721
175;1512819073.7170863;Stan_16_0.242567;2751.17317225;
175;1512819073.7170863;Stan_13_0.671983;2719.10036096;
175;1512819073.7170863;Stan_14_0.556034;2707.51044881;
175;1512819073.7170863;Stan_9_0.105209;2648.8696738;
175;1512819073.7170863;Zack_3_0.174032;2640.59568482;
175;1512819073.7170863;Zack_1_0.541251;2638.65554931;
175;1512819073.7170863;Stan_15_0.066381;2576.25928995;
175;1512819073.7170863;Stan_12_0.156037;2557.81659846;
175;1512819073.7170863;Zack_6_0.084659;2446.87797524;RIP
176;1512819079.807747;Stan_13_0.081461;3122.74581716;Stan_14_0.149085
176;1512819079.807747;Stan_13_0.172409;3112.4692741;
176;1512819079.807747;Stan_12_0.003721;3057.19860014;
176;1512819079.807747;Stan_13_0.006047;3054.27611326;
176;1512819079.807747;Stan_12_0.066713;3027.68964449;
176;1512819079.807747;Stan_12_0.141879;2935.21434694;
176;1512819079.807747;Stan_13_0.671983;2174.22863247;
176;1512819079.807747;Stan_15_0.173688;2157.90315649;
176;1512819079.807747;Stan_16_0.242567;2141.15829461;
176;1512819079.807747;Stan_14_0.137347;2076.944775;RIP
177;1512819087.8449101;Stan_14_0.149085;5158.67811989;Stan_15_0.059947
177;1512819087.8449101;Stan_12_0.000033;4785.77173297;
177;1512819087.8449101;Stan_12_0.056578;4775.5280614;
177;1512819087.8449101;Stan_13_0.172409;3733.00760436;
177;1512819087.8449101;Stan_13_0.000030;3685.60565526;
177;1512819087.8449101;Stan_13_0.081461;3681.73285861;
177;1512819087.8449101;Stan_12_0.003721;3358.59669845;
177;1512819087.8449101;Stan_14_0.556034;3191.01333384;
177;1512819087.8449101;Stan_12_0.141879;3115.64804338;
177;1512819087.8449101;Stan_6_0.006465;2119.02034286;RIP
178;1512819094.05716;Stan_13_0.671983;3589.23676357;Stan_14_0.075780
178;1512819094.05716;Stan_12_0.096825;3509.18652485;
178;1512819094.05716;Stan_12_0.000033;2480.5476652;
178;1512819094.05716;Stan_16_0.242567;2472.61435349;
178;1512819094.05716;Stan_13_0.006047;2409.47986363;
178;1512819094.05716;Zack_2_0.188928;2399.0334463;
178;1512819094.05716;Stan_9_0.105209;2376.49002961;
178;1512819094.05716;Stan_12_0.156037;2370.78527994;
178;1512819094.05716;Stan_10_0.083990;2367.50238306;
178;1512819094.05716;Zack_1_0.541251;2365.31313369;RIP
179;1512819100.642332;Stan_13_0.671983;3356.19353388;Stan_14_0.073654
179;1512819100.642332;Stan_13_0.081461;3308.10606466;
179;1512819100.642332;Stan_12_0.003721;3283.38455223;
179;1512819100.642332;Zack_3_0.174032;3234.43780611;
179;1512819100.642332;Stan_12_0.141879;2882.64706913;
179;1512819100.642332;Stan_12_0.096825;2866.55209063;
179;1512819100.642332;Stan_15_0.009986;2862.88433305;
179;1512819100.642332;Zack_2_0.188928;2829.47076157;
179;1512819100.642332;Stan_15_0.173688;2818.30749418;
179;1512819100.642332;Stan_14_0.556034;2322.54859655;RIP
180;1512819107.202362;Stan_15_0.059947;4647.49533142;Stan_16_0.000252
180;1512819107.202362;Stan_13_0.172409;4074.70599791;
180;1512819107.202362;Stan_16_0.242567;1885.63674377;
180;1512819107.202362;Stan_12_0.096825;1656.35623841;
180;1512819107.202362;Stan_10_0.083990;1620.56097981;
180;1512819107.202362;Stan_12_0.066713;1603.94952542;
180;1512819107.202362;Stan_15_0.009986;1590.97694973;
180;1512819107.202362;Stan_12_0.003721;1557.92342342;
180;1512819107.202362;Stan_11_0.083326;1514.890718;
180;1512819107.202362;Stan_14_0.075780;380.427282569;RIP
181;1512819112.0662694;Stan_16_0.000252;1800.03926067;Stan_17_0.385309
181;1512819112.0662694;Stan_15_0.059947;1757.93859866;
181;1512819112.0662694;Stan_15_0.066381;1696.28585223;
181;1512819112.0662694;Stan_13_0.000030;1687.71816178;
181;1512819112.0662694;Stan_12_0.156037;1664.01587112;
181;1512819112.0662694;Stan_13_0.671983;1622.98393044;
181;1512819112.0662694;Zack_3_0.174032;1622.96648405;
181;1512819112.0662694;Stan_14_0.073654;1612.47288189;
181;1512819112.0662694;Stan_12_0.066713;1602.04023713;
181;1512819112.0662694;Stan_15_0.173688;1558.04563667;RIP
182;1512819116.3284917;Zack_3_0.174032;880.749431537;Zack_4_0.229423
182;1512819116.3284917;Stan_12_0.056578;871.471232601;
182;1512819116.3284917;Stan_15_0.066381;852.397535972;
182;1512819116.3284917;Zack_2_0.188928;846.109514686;
182;1512819116.3284917;Stan_15_0.059947;838.262168082;
182;1512819116.3284917;Stan_12_0.096825;818.091912974;
182;1512819116.3284917;Stan_13_0.000030;800.133001532;
182;1512819116.3284917;Stan_9_0.105209;790.110002236;
182;1512819116.3284917;Stan_14_0.073654;786.960738432;
182;1512819116.3284917;Stan_12_0.156037;782.554574686;RIP
183;1512819120.1973598;Stan_13_0.172409;362.905180368;Stan_14_0.282311
