raceNumber;time;contestant;score;child
272;1512824443.6990051;Anne_13_0.046892;5683.59378878;
272;1512824443.6990051;Anne_18_0.000205;5677.55524171;
272;1512824443.6990051;Anne_21_0.041021;5674.57865749;
272;1512824443.6990051;Anne_20_0.020316;5666.00432748;
272;1512824443.6990051;Anne_21_0.001321;5652.87249842;
272;1512824443.6990051;Anne_16_0.317548;5641.84863155;
272;1512824443.6990051;Anne_14_0.162156;5600.48899002;RIP
273;1512824454.1482022;Anne_24_0.524207;6386.78599735;Anne_25_1.772391
273;1512824454.1482022;Anne_18_0.045687;6378.70859092;
273;1512824454.1482022;Anne_21_0.041021;6375.60263447;
273;1512824454.1482022;Anne_18_0.000205;6373.19167202;
273;1512824454.1482022;Anne_21_0.001321;6372.9548376;
273;1512824454.1482022;Anne_16_0.317548;6368.71535698;
273;1512824454.1482022;Anne_22_0.035269;6367.59396103;
273;1512824454.1482022;Anne_13_0.046892;6355.96966347;
273;1512824454.1482022;Anne_23_0.019155;6268.03497635;
273;1512824454.1482022;Anne_18_0.009039;6262.62983672;RIP
274;1512824471.158568;Anne_22_0.035269;3969.1123525;Anne_23_0.030545
274;1512824471.158568;Anne_13_0.046892;3953.3829495;
274;1512824471.158568;Anne_21_0.041021;3938.58523867;
274;1512824471.158568;Anne_18_0.045687;3927.84188131;
274;1512824471.158568;Anne_24_0.524207;3924.98397234;
274;1512824471.158568;Anne_18_0.000205;3920.2129739;
274;1512824471.158568;Anne_21_0.001321;3909.06455623;
274;1512824471.158568;Anne_20_0.020316;3906.28013337;
274;1512824471.158568;Anne_16_0.317548;3815.34865527;
274;1512824471.158568;Anne_25_1.772391;47.3123;RIP
275;1512824478.9318774;Anne_16_0.317548;3676.63540645;Anne_17_0.124165
275;1512824478.9318774;Anne_18_0.000205;3670.68749615;
275;1512824478.9318774;Anne_20_0.020316;3613.7623891;
275;1512824478.9318774;Anne_21_0.041021;3562.57254443;
275;1512824478.9318774;Anne_22_0.035269;3554.82967315;
275;1512824478.9318774;Anne_23_0.030545;3538.46656189;
275;1512824478.9318774;Anne_13_0.046892;3472.18047523;
275;1512824478.9318774;Anne_24_0.524207;3426.95809137;
275;1512824478.9318774;Anne_23_0.019155;3425.24276085;
275;1512824478.9318774;Anne_18_0.045687;3412.33763805;RIP
276;1512824486.3741786;Anne_17_0.124165;2873.59466865;Anne_18_0.097637
276;1512824486.3741786;Anne_13_0.046892;2808.05948807;
276;1512824486.3741786;Anne_24_0.524207;2719.19122881;
276;1512824486.3741786;Anne_23_0.030545;2717.2004408;
276;1512824486.3741786;Anne_16_0.317548;2691.25061095;
276;1512824486.3741786;Anne_14_0.093470;2688.12558162;
276;1512824486.3741786;Anne_21_0.001321;2656.25480165;
276;1512824486.3741786;Anne_22_0.035269;2391.76321375;
276;1512824486.3741786;Anne_21_0.041021;1719.29034705;
276;1512824486.3741786;Anne_18_0.000205;1218.97972541;RIP
277;1512824493.725146;Anne_13_0.046892;3633.25914832;Anne_14_0.319122
277;1512824493.725146;Anne_16_0.317548;3631.39080962;
277;1512824493.725146;Anne_23_0.030545;3618.52782762;
277;1512824493.725146;Anne_23_0.019155;3612.66747332;
277;1512824493.725146;Anne_21_0.001321;3600.1927628;
277;1512824493.725146;Anne_14_0.093470;3438.58262278;
277;1512824493.725146;Anne_22_0.035269;3428.37978576;
277;1512824493.725146;Anne_21_0.041021;3261.93180367;
277;1512824493.725146;Anne_17_0.124165;93.004;
277;1512824493.725146;Anne_18_0.097637;-40.2167379655;RIP
278;1512824503.5080428;Anne_20_0.020316;6311.7935207;Anne_21_0.203759
278;1512824503.5080428;Anne_16_0.317548;6306.22667039;
278;1512824503.5080428;Anne_21_0.001321;6306.11154045;
278;1512824503.5080428;Anne_23_0.019155;6300.58317183;
278;1512824503.5080428;Anne_23_0.030545;6300.12475105;
278;1512824503.5080428;Anne_21_0.041021;6295.3924395;
278;1512824503.5080428;Anne_14_0.093470;6291.12331382;
278;1512824503.5080428;Anne_24_0.524207;6117.14175429;
278;1512824503.5080428;Anne_14_0.319122;5894.18268177;
278;1512824503.5080428;Anne_17_0.124165;5.46226419312;RIP
279;1512824512.6405132;Anne_21_0.041021;5501.64673379;Anne_22_0.000053
279;1512824512.6405132;Anne_13_0.046892;5500.38057744;
279;1512824512.6405132;Anne_20_0.020316;5497.82301153;
279;1512824512.6405132;Anne_23_0.019155;5488.50577519;
279;1512824512.6405132;Anne_14_0.093470;5460.92871146;
279;1512824512.6405132;Anne_24_0.524207;5434.41767435;
279;1512824512.6405132;Anne_16_0.317548;5421.24658703;
279;1512824512.6405132;Anne_23_0.030545;5419.34029434;
279;1512824512.6405132;Anne_22_0.035269;5409.56746492;
279;1512824512.6405132;Anne_14_0.319122;5307.42500301;RIP
280;1512824522.3063014;Anne_23_0.030545;5597.33528653;Anne_24_0.978666
280;1512824522.3063014;Anne_16_0.317548;5594.71554299;
280;1512824522.3063014;Anne_20_0.020316;5590.94100972;
280;1512824522.3063014;Anne_22_0.000053;5589.9849309;
280;1512824522.3063014;Anne_14_0.093470;5574.72983244;
280;1512824522.3063014;Anne_13_0.046892;5397.93884295;
280;1512824522.3063014;Anne_24_0.524207;5396.05284136;
280;1512824522.3063014;Anne_21_0.041021;5395.54291167;
280;1512824522.3063014;Anne_22_0.035269;5374.54408875;
280;1512824522.3063014;Anne_21_0.203759;4495.92852417;RIP
281;1512824532.4009342;Anne_13_0.046892;6350.25723754;Anne_14_0.968571
281;1512824532.4009342;Anne_22_0.035269;6346.97168607;
281;1512824532.4009342;Anne_20_0.020316;6346.09020341;
281;1512824532.4009342;Anne_21_0.041021;6337.9441048;
281;1512824532.4009342;Anne_23_0.030545;6332.87925647;
281;1512824532.4009342;Anne_16_0.317548;6331.34921315;
281;1512824532.4009342;Anne_14_0.093470;6324.43608152;
281;1512824532.4009342;Anne_21_0.001321;6304.96203524;
281;1512824532.4009342;Anne_24_0.524207;5896.04106835;
281;1512824532.4009342;Anne_24_0.978666;46.2191737697;RIP
282;1512824542.5393453;Anne_22_0.000053;5963.05171266;Anne_23_0.110665
282;1512824542.5393453;Anne_13_0.046892;5962.20739738;
282;1512824542.5393453;Anne_16_0.317548;5960.77621926;
282;1512824542.5393453;Anne_23_0.019155;5959.13749879;
282;1512824542.5393453;Anne_22_0.035269;5958.97244977;
282;1512824542.5393453;Anne_23_0.030545;5958.06620465;
282;1512824542.5393453;Anne_14_0.093470;5946.88293772;
282;1512824542.5393453;Anne_21_0.041021;5946.38354866;
282;1512824542.5393453;Anne_24_0.524207;5373.48414736;
282;1512824542.5393453;Anne_14_0.968571;197.304006064;RIP
283;1512824551.5031419;Anne_24_0.524207;5248.99744788;Anne_25_0.288069
283;1512824551.5031419;Anne_23_0.110665;5234.4196046;
283;1512824551.5031419;Anne_20_0.020316;5232.96095569;
283;1512824551.5031419;Anne_21_0.041021;5224.24283477;
283;1512824551.5031419;Anne_22_0.000053;5222.3543094;
283;1512824551.5031419;Anne_23_0.030545;5216.10187513;
283;1512824551.5031419;Anne_14_0.093470;5213.47215704;
283;1512824551.5031419;Anne_16_0.317548;5204.19044426;
283;1512824551.5031419;Anne_23_0.019155;5200.16163358;
283;1512824551.5031419;Anne_22_0.035269;5147.33278921;RIP
284;1512824562.8131502;Anne_21_0.001321;4044.36768718;Anne_22_0.298185
284;1512824562.8131502;Anne_23_0.030545;4042.29827114;
284;1512824562.8131502;Anne_16_0.317548;4041.16091218;
284;1512824562.8131502;Anne_21_0.041021;4029.56587064;
284;1512824562.8131502;Anne_14_0.093470;4026.65930484;
284;1512824562.8131502;Anne_13_0.046892;3815.04922705;
284;1512824562.8131502;Anne_22_0.000053;3784.97511132;
284;1512824562.8131502;Anne_20_0.020316;2894.76682854;
284;1512824562.8131502;Anne_24_0.524207;2045.02866533;
284;1512824562.8131502;Anne_25_0.288069;81.723;RIP
285;1512824570.4122775;Anne_16_0.317548;3670.30490564;Anne_17_0.002419
285;1512824570.4122775;Anne_23_0.019155;3652.14588747;
285;1512824570.4122775;Anne_21_0.041021;3633.45851302;
285;1512824570.4122775;Anne_13_0.046892;3628.13584591;
285;1512824570.4122775;Anne_14_0.093470;3586.35231143;
285;1512824570.4122775;Anne_20_0.020316;3576.8483049;
285;1512824570.4122775;Anne_21_0.001321;3400.74555497;
285;1512824570.4122775;Anne_22_0.000053;3394.62213197;
285;1512824570.4122775;Anne_23_0.110665;3383.44362296;
285;1512824570.4122775;Anne_22_0.298185;41.2682;RIP
286;1512824578.2271004;Anne_24_0.524207;2906.58384613;Anne_25_0.270447
286;1512824578.2271004;Anne_20_0.020316;2878.09595713;
286;1512824578.2271004;Anne_23_0.030545;2875.11855525;
286;1512824578.2271004;Anne_13_0.046892;2802.57248791;
286;1512824578.2271004;Anne_21_0.041021;2763.43259524;
286;1512824578.2271004;Anne_17_0.002419;2749.00865462;
286;1512824578.2271004;Anne_22_0.000053;2711.70962558;
286;1512824578.2271004;Anne_23_0.110665;2702.40539136;
286;1512824578.2271004;Anne_23_0.019155;2701.36548672;
286;1512824578.2271004;Anne_16_0.317548;1303.09716301;RIP
287;1512824586.4310753;Anne_23_0.030545;3653.63545588;Anne_24_0.223469
287;1512824586.4310753;Anne_20_0.020316;3647.55213124;
287;1512824586.4310753;Anne_13_0.046892;3638.44233261;
287;1512824586.4310753;Anne_23_0.110665;3628.16830345;
287;1512824586.4310753;Anne_24_0.524207;3623.10542353;
287;1512824586.4310753;Anne_21_0.041021;3604.63749245;
287;1512824586.4310753;Anne_21_0.001321;3505.26249098;
287;1512824586.4310753;Anne_17_0.002419;3480.10027079;
287;1512824586.4310753;Anne_22_0.000053;3300.46844222;
287;1512824586.4310753;Anne_25_0.270447;30.9274;RIP
288;1512824596.9752011;Anne_23_0.110665;6438.2155389500585;Anne_24_0.341173
288;1512824596.9752011;Anne_21_0.001321;6438.016048004251;
288;1512824596.9752011;Anne_20_0.020316;6437.444860753275;
288;1512824596.9752011;Anne_21_0.041021;6429.002924973333;
288;1512824596.9752011;Anne_22_0.000053;6427.020448506977;
288;1512824596.9752011;Anne_17_0.002419;6426.486537012868;
288;1512824596.9752011;Anne_23_0.030545;6424.994022677518;
288;1512824596.9752011;Anne_13_0.046892;6423.471715634992;
288;1512824596.9752011;Anne_23_0.019155;6411.818297894581;
288;1512824596.9752011;Anne_24_0.524207;6352.201010993433;RIP
289;1512824606.2747548;Anne_21_0.041021;5594.787776565415;Anne_22_0.901120
289;1512824606.2747548;Anne_23_0.030545;5594.617641750383;
289;1512824606.2747548;Anne_22_0.000053;5594.478675958765;
289;1512824606.2747548;Anne_13_0.046892;5590.610347768977;
289;1512824606.2747548;Anne_23_0.110665;5587.139212759708;
289;1512824606.2747548;Anne_20_0.020316;5586.099723885089;
289;1512824606.2747548;Anne_21_0.001321;5580.019115202214;
289;1512824606.2747548;Anne_14_0.093470;5567.9132488787245;
289;1512824606.2747548;Anne_23_0.019155;5520.907162800159;
289;1512824606.2747548;Anne_24_0.341173;4434.059271031293;RIP
290;1512824615.1267507;Anne_17_0.002419;5619.047557639106;Anne_18_0.381137
290;1512824615.1267507;Anne_23_0.019155;5615.053343639336;
290;1512824615.1267507;Anne_13_0.046892;5615.010557719014;
290;1512824615.1267507;Anne_23_0.030545;5614.391883822198;
290;1512824615.1267507;Anne_20_0.020316;5611.929428350411;
290;1512824615.1267507;Anne_21_0.041021;5611.825587913581;
290;1512824615.1267507;Anne_22_0.000053;5607.721307334736;
290;1512824615.1267507;Anne_23_0.110665;5571.574720823116;
290;1512824615.1267507;Anne_21_0.001321;5564.080052663901;
290;1512824615.1267507;Anne_22_0.901120;260.77859851343624;RIP
291;1512824625.7097518;Anne_23_0.110665;6401.303444937152;Anne_24_0.000891
291;1512824625.7097518;Anne_22_0.000053;6401.030041580928;
291;1512824625.7097518;Anne_14_0.093470;6398.2459539206075;
291;1512824625.7097518;Anne_17_0.002419;6390.292584516011;
291;1512824625.7097518;Anne_21_0.001321;6389.4543024985505;
291;1512824625.7097518;Anne_20_0.020316;6386.357232729864;
291;1512824625.7097518;Anne_21_0.041021;6381.700965917219;
291;1512824625.7097518;Anne_18_0.381137;6375.68295309;
291;1512824625.7097518;Anne_13_0.046892;6372.843720560706;
291;1512824625.7097518;Anne_23_0.019155;6361.441207839721;RIP
292;1512824635.7915137;Anne_22_0.000053;5943.241936873375;Anne_23_0.232836
292;1512824635.7915137;Anne_20_0.020316;5938.986092957425;
292;1512824635.7915137;Anne_24_0.000891;5927.825152302857;
292;1512824635.7915137;Anne_21_0.001321;5922.205402730217;
292;1512824635.7915137;Anne_14_0.093470;5919.605520126369;
292;1512824635.7915137;Anne_23_0.110665;5917.538323226463;
292;1512824635.7915137;Anne_21_0.041021;5736.536993058709;
292;1512824635.7915137;Anne_13_0.046892;5731.828925733409;
292;1512824635.7915137;Anne_24_0.223469;5718.543209887102;
292;1512824635.7915137;Anne_18_0.381137;5313.909270331645;RIP
293;1512824644.5362349;Anne_23_0.110665;5232.476403651967;Anne_24_0.174063
293;1512824644.5362349;Anne_22_0.000053;5226.642119231115;
293;1512824644.5362349;Anne_21_0.041021;5226.617059662096;
293;1512824644.5362349;Anne_17_0.002419;5217.988989250803;
293;1512824644.5362349;Anne_23_0.030545;5217.329457117669;
293;1512824644.5362349;Anne_21_0.001321;5216.20955180464;
293;1512824644.5362349;Anne_13_0.046892;5204.947007068032;
293;1512824644.5362349;Anne_24_0.223469;5192.80880914967;
293;1512824644.5362349;Anne_24_0.000891;5177.559354794165;
293;1512824644.5362349;Anne_23_0.232836;4834.071998174204;RIP
294;1512824653.5546305;Anne_21_0.041021;4074.29199965;Anne_22_0.036575
294;1512824653.5546305;Anne_13_0.046892;4074.06518449;
294;1512824653.5546305;Anne_23_0.030545;4066.96917836;
294;1512824653.5546305;Anne_24_0.000891;4057.77710398;
294;1512824653.5546305;Anne_23_0.110665;4057.28600105;
294;1512824653.5546305;Anne_14_0.093470;4050.52297971;
294;1512824653.5546305;Anne_17_0.002419;4039.25855108;
294;1512824653.5546305;Anne_21_0.001321;4033.9791868;
294;1512824653.5546305;Anne_24_0.223469;3964.68894765;
294;1512824653.5546305;Anne_24_0.174063;3947.25580841;RIP
295;1512824661.550546;Anne_20_0.020316;3597.948145;Anne_21_0.433837
295;1512824661.550546;Anne_17_0.002419;3582.92882902;
295;1512824661.550546;Anne_23_0.030545;3571.05884687;
295;1512824661.550546;Anne_14_0.093470;3567.68665408;
295;1512824661.550546;Anne_13_0.046892;3552.66579768;
295;1512824661.550546;Anne_24_0.000891;3539.59017696;
295;1512824661.550546;Anne_22_0.000053;3530.21888302;
295;1512824661.550546;Anne_21_0.001321;3462.37443306;
295;1512824661.550546;Anne_21_0.041021;3419.47860713;
295;1512824661.550546;Anne_23_0.110665;3370.44071782;RIP
296;1512824669.5968387;Anne_23_0.030545;3034.41963911;Anne_24_0.102119
296;1512824669.5968387;Anne_17_0.002419;2952.65719734;
296;1512824669.5968387;Anne_22_0.000053;2897.35482814;
296;1512824669.5968387;Anne_20_0.020316;2893.51136902;
296;1512824669.5968387;Anne_24_0.223469;2880.01889482;
296;1512824669.5968387;Anne_21_0.001321;2853.51179301;
296;1512824669.5968387;Anne_13_0.046892;2852.90354317;
296;1512824669.5968387;Anne_24_0.000891;2502.25628214;
296;1512824669.5968387;Anne_21_0.041021;2414.58155596;
296;1512824669.5968387;Anne_21_0.433837;2407.9949127;RIP
297;1512824677.5233345;Anne_17_0.002419;3597.17180749;Anne_18_0.297234
297;1512824677.5233345;Anne_22_0.036575;3591.13625447;
297;1512824677.5233345;Anne_24_0.000891;3583.8587943;
297;1512824677.5233345;Anne_24_0.223469;3576.42622446;
297;1512824677.5233345;Anne_24_0.102119;3575.55173717;
297;1512824677.5233345;Anne_21_0.001321;3571.83087465;
297;1512824677.5233345;Anne_20_0.020316;3559.09376454;
297;1512824677.5233345;Anne_23_0.030545;3525.00068309;
297;1512824677.5233345;Anne_13_0.046892;3521.15618149;
297;1512824677.5233345;Anne_21_0.041021;3279.49343548;RIP
298;1512824688.1443055;Anne_17_0.002419;6394.753417882402;Anne_18_0.049826
298;1512824688.1443055;Anne_13_0.046892;6389.580466685483;
298;1512824688.1443055;Anne_24_0.223469;6389.497138346954;
298;1512824688.1443055;Anne_22_0.036575;6387.408389626718;
298;1512824688.1443055;Anne_24_0.000891;6385.158344386664;
298;1512824688.1443055;Anne_21_0.001321;6384.4060821948615;
298;1512824688.1443055;Anne_20_0.020316;6384.1789861143425;
298;1512824688.1443055;Anne_23_0.030545;6382.7562023750825;
298;1512824688.1443055;Anne_22_0.000053;6375.152046767264;
298;1512824688.1443055;Anne_14_0.093470;6363.61494248;RIP
299;1512824697.0868788;Anne_17_0.002419;5618.416473626685;Anne_18_0.266767
299;1512824697.0868788;Anne_22_0.036575;5614.6093201287185;
299;1512824697.0868788;Anne_24_0.000891;5613.210664727572;
299;1512824697.0868788;Anne_22_0.000053;5613.0430822831095;
299;1512824697.0868788;Anne_20_0.020316;5609.999753665751;
299;1512824697.0868788;Anne_18_0.049826;5453.522816378663;
299;1512824697.0868788;Anne_13_0.046892;5171.113662008681;
299;1512824697.0868788;Anne_24_0.223469;5167.085383150789;
299;1512824697.0868788;Anne_24_0.102119;3137.0675031620485;
299;1512824697.0868788;Anne_18_0.297234;3041.9959804974787;RIP
300;1512824706.3142192;Anne_22_0.000053;5634.188151746321;Anne_23_0.078984
300;1512824706.3142192;Anne_21_0.001321;5627.26536748798;
300;1512824706.3142192;Anne_24_0.000891;5625.437222504294;
300;1512824706.3142192;Anne_23_0.030545;5625.238679708731;
300;1512824706.3142192;Anne_22_0.036575;5624.800130720993;
300;1512824706.3142192;Anne_17_0.002419;5623.451691590046;
300;1512824706.3142192;Anne_18_0.049826;5619.903661217698;
300;1512824706.3142192;Anne_18_0.266767;5616.9758028649585;
300;1512824706.3142192;Anne_24_0.223469;5613.563888499738;
300;1512824706.3142192;Anne_24_0.102119;-26.749545242080572;RIP
301;1512824716.7191722;Anne_22_0.000053;6388.32116877741;Anne_23_0.146459
301;1512824716.7191722;Anne_21_0.001321;6383.675214341331;
301;1512824716.7191722;Anne_24_0.000891;6382.782711939338;
301;1512824716.7191722;Anne_18_0.049826;6381.315661687577;
301;1512824716.7191722;Anne_20_0.020316;6379.8031886470735;
301;1512824716.7191722;Anne_17_0.002419;6377.859774245304;
301;1512824716.7191722;Anne_23_0.030545;6366.551800832437;
301;1512824716.7191722;Anne_18_0.266767;6363.003110001998;
301;1512824716.7191722;Anne_22_0.036575;5613.163649722426;
301;1512824716.7191722;Anne_23_0.078984;5267.413965097617;RIP
302;1512824726.3765044;Anne_18_0.266767;5971.823275657017;Anne_19_0.439538
302;1512824726.3765044;Anne_20_0.020316;5968.408690867353;
302;1512824726.3765044;Anne_23_0.030545;5964.489426682004;
302;1512824726.3765044;Anne_13_0.046892;5959.02716478691;
302;1512824726.3765044;Anne_17_0.002419;5955.503078964424;
302;1512824726.3765044;Anne_24_0.000891;5935.676950818032;
302;1512824726.3765044;Anne_18_0.049826;5617.13831358982;
302;1512824726.3765044;Anne_21_0.001321;5612.924419115074;
302;1512824726.3765044;Anne_24_0.223469;5433.778547231348;
302;1512824726.3765044;Anne_23_0.146459;2386.1424920722015;RIP
303;1512824735.238699;Anne_17_0.002419;5186.094067258627;Anne_18_0.015766
303;1512824735.238699;Anne_23_0.030545;5182.7922500024415;
303;1512824735.238699;Anne_24_0.000891;5181.475705683839;
303;1512824735.238699;Anne_20_0.020316;5181.184990235491;
303;1512824735.238699;Anne_21_0.001321;5176.287002938687;
303;1512824735.238699;Anne_13_0.046892;5175.283937740848;
303;1512824735.238699;Anne_22_0.036575;5174.953916377239;
303;1512824735.238699;Anne_24_0.223469;5170.145110271686;
303;1512824735.238699;Anne_19_0.439538;4999.040289011818;
303;1512824735.238699;Anne_18_0.266767;4977.549650061172;RIP
304;1512824752.0963;Anne_22_0.000053;3857.62654941;Anne_23_0.059466
304;1512824752.0963;Anne_18_0.015766;3853.66226789;
304;1512824752.0963;Anne_20_0.020316;3789.59687474;
304;1512824752.0963;Anne_23_0.030545;3701.13979426;
304;1512824752.0963;Anne_17_0.002419;3691.29018008;
304;1512824752.0963;Anne_13_0.046892;3677.83924226;
304;1512824752.0963;Anne_24_0.000891;2733.49073925;
304;1512824752.0963;Anne_18_0.049826;2554.59072674;
304;1512824752.0963;Anne_19_0.439538;1349.18028848;
304;1512824752.0963;Anne_24_0.223469;77.7144;RIP
305;1512824759.8862228;Anne_18_0.049826;3474.19911802;Anne_19_0.172330
305;1512824759.8862228;Anne_22_0.036575;3456.78414577;
305;1512824759.8862228;Anne_23_0.059466;3426.16730013;
305;1512824759.8862228;Anne_22_0.000053;3404.20712665;
305;1512824759.8862228;Anne_23_0.030545;3369.09416398;
305;1512824759.8862228;Anne_20_0.020316;3368.93632349;
305;1512824759.8862228;Anne_17_0.002419;3329.80302205;
305;1512824759.8862228;Anne_19_0.439538;3307.79987788;
305;1512824759.8862228;Anne_18_0.015766;3192.38316737;
305;1512824759.8862228;Anne_24_0.000891;3138.4556444;RIP
306;1512824767.5741606;Anne_23_0.030545;2602.3949088;Anne_24_0.234452
306;1512824767.5741606;Anne_18_0.049826;2559.15756464;
306;1512824767.5741606;Anne_22_0.000053;2533.87830584;
306;1512824767.5741606;Anne_23_0.059466;2456.1580162;
306;1512824767.5741606;Anne_20_0.020316;2413.95424504;
306;1512824767.5741606;Anne_17_0.002419;2392.01765059;
306;1512824767.5741606;Anne_13_0.046892;2380.70243169;
306;1512824767.5741606;Anne_18_0.015766;2332.54567835;
306;1512824767.5741606;Anne_22_0.036575;1839.38508739;
306;1512824767.5741606;Anne_19_0.439538;1354.80433294;RIP
307;1512824775.2906141;Anne_23_0.059466;3430.73349566;Anne_24_0.020176
307;1512824775.2906141;Anne_17_0.002419;3428.46676381;
307;1512824775.2906141;Anne_20_0.020316;3399.76104848;
307;1512824775.2906141;Anne_23_0.030545;3355.40196716;
307;1512824775.2906141;Anne_13_0.046892;3331.13512648;
307;1512824775.2906141;Anne_21_0.001321;3325.60748303;
307;1512824775.2906141;Anne_19_0.172330;3295.87790524;
307;1512824775.2906141;Anne_22_0.000053;3191.55848621;
307;1512824775.2906141;Anne_22_0.036575;3136.62358716;
307;1512824775.2906141;Anne_24_0.234452;1945.7915842;RIP
308;1512824784.8631632;Anne_23_0.030545;6230.6513771315185;Anne_24_0.001931
308;1512824784.8631632;Anne_24_0.020176;6228.116134568241;
308;1512824784.8631632;Anne_17_0.002419;6224.058638094815;
308;1512824784.8631632;Anne_13_0.046892;6222.9515473891315;
308;1512824784.8631632;Anne_20_0.020316;6222.235561348381;
308;1512824784.8631632;Anne_22_0.000053;6220.254781292159;
308;1512824784.8631632;Anne_18_0.015766;6192.099843443922;
308;1512824784.8631632;Anne_22_0.036575;5917.95516538392;
308;1512824784.8631632;Anne_19_0.172330;2461.2789460935983;
308;1512824784.8631632;Anne_18_0.049826;-261.3336895606087;RIP
309;1512824793.7129943;Anne_23_0.030545;5500.361347608931;Anne_24_0.781713
309;1512824793.7129943;Anne_20_0.020316;5488.953335175673;
309;1512824793.7129943;Anne_23_0.059466;5482.939995669084;
309;1512824793.7129943;Anne_22_0.000053;5480.619225693438;
309;1512824793.7129943;Anne_22_0.036575;5479.561693449868;
309;1512824793.7129943;Anne_24_0.001931;5478.533922525565;
309;1512824793.7129943;Anne_17_0.002419;5465.408247597311;
309;1512824793.7129943;Anne_21_0.001321;5443.825027358599;
309;1512824793.7129943;Anne_24_0.020176;5422.229714679073;
309;1512824793.7129943;Anne_19_0.172330;2931.8423762747316;RIP
310;1512824802.8387516;Anne_20_0.020316;5592.819816303522;Anne_21_0.237652
310;1512824802.8387516;Anne_23_0.030545;5591.763146275546;
310;1512824802.8387516;Anne_13_0.046892;5590.366697732837;
310;1512824802.8387516;Anne_23_0.059466;5589.215327463758;
310;1512824802.8387516;Anne_18_0.015766;5581.215003724427;
310;1512824802.8387516;Anne_24_0.001931;5580.041918371332;
310;1512824802.8387516;Anne_24_0.020176;5579.670046884236;
310;1512824802.8387516;Anne_22_0.036575;5574.2263792653575;
310;1512824802.8387516;Anne_22_0.000053;5285.5881069240995;
310;1512824802.8387516;Anne_24_0.781713;32.0308;RIP
311;1512824813.1486979;Anne_22_0.000053;6294.808198995888;Anne_23_0.003759
311;1512824813.1486979;Anne_21_0.001321;6288.463194596268;
311;1512824813.1486979;Anne_24_0.020176;6287.735328199271;
311;1512824813.1486979;Anne_23_0.059466;6287.48884450897;
311;1512824813.1486979;Anne_13_0.046892;6283.577489053614;
311;1512824813.1486979;Anne_17_0.002419;6280.170898385515;
311;1512824813.1486979;Anne_20_0.020316;6277.59829708846;
311;1512824813.1486979;Anne_22_0.036575;6268.760938698544;
311;1512824813.1486979;Anne_18_0.015766;6267.315190352733;
311;1512824813.1486979;Anne_21_0.237652;4701.469083861684;RIP
312;1512824822.9512374;Anne_21_0.001321;5991.693478697551;Anne_22_0.026337
312;1512824822.9512374;Anne_24_0.001931;5988.862603384046;
312;1512824822.9512374;Anne_23_0.030545;5987.71087755268;
312;1512824822.9512374;Anne_20_0.020316;5987.347973649133;
312;1512824822.9512374;Anne_18_0.015766;5986.249577011339;
312;1512824822.9512374;Anne_17_0.002419;5976.892422964847;
312;1512824822.9512374;Anne_24_0.020176;5970.492562829478;
312;1512824822.9512374;Anne_23_0.059466;5966.66414678824;
312;1512824822.9512374;Anne_22_0.036575;5960.020281114121;
312;1512824822.9512374;Anne_22_0.000053;5952.4100229231;RIP
313;1512824831.552413;Anne_20_0.020316;5104.059077050005;Anne_21_1.365625
313;1512824831.552413;Anne_23_0.059466;5102.569533869533;
313;1512824831.552413;Anne_23_0.030545;5101.262508666203;
313;1512824831.552413;Anne_22_0.026337;5098.363115238132;
313;1512824831.552413;Anne_13_0.046892;5094.032034929117;
313;1512824831.552413;Anne_24_0.001931;5092.341612638662;
313;1512824831.552413;Anne_21_0.001321;5091.144410007632;
313;1512824831.552413;Anne_22_0.036575;5086.240332295645;
313;1512824831.552413;Anne_18_0.015766;5080.428960001926;
313;1512824831.552413;Anne_23_0.003759;5077.527518236762;RIP
314;1512824840.226963;Anne_21_0.001321;3840.20488647;Anne_22_0.084145
314;1512824840.226963;Anne_22_0.026337;3815.74508127;
314;1512824840.226963;Anne_22_0.036575;3812.03540036;
314;1512824840.226963;Anne_20_0.020316;3790.79136616;
314;1512824840.226963;Anne_23_0.059466;3789.09569076;
314;1512824840.226963;Anne_24_0.001931;3746.258337;
314;1512824840.226963;Anne_23_0.030545;3718.97985071;
314;1512824840.226963;Anne_13_0.046892;3690.85257297;
314;1512824840.226963;Anne_24_0.020176;3671.76546313;
314;1512824840.226963;Anne_18_0.015766;1780.43293527;RIP
315;1512824847.8220398;Anne_21_0.001321;3461.8914044;Anne_22_0.147449
315;1512824847.8220398;Anne_23_0.030545;3427.50985737;
315;1512824847.8220398;Anne_23_0.059466;3427.19858116;
315;1512824847.8220398;Anne_22_0.026337;3418.8064533;
315;1512824847.8220398;Anne_24_0.001931;3355.49172974;
315;1512824847.8220398;Anne_22_0.084145;3324.91061369;
315;1512824847.8220398;Anne_13_0.046892;3312.37947014;
315;1512824847.8220398;Anne_24_0.020176;3286.63192892;
315;1512824847.8220398;Anne_22_0.036575;3274.23226977;
315;1512824847.8220398;Anne_21_1.365625;-29.893582216853133;RIP
316;1512824856.495593;Anne_21_0.001321;2693.99384437;Anne_22_0.776212
316;1512824856.495593;Anne_24_0.001931;2622.50503984;
316;1512824856.495593;Anne_24_0.020176;2613.15462975;
316;1512824856.495593;Anne_20_0.020316;2568.99758092;
316;1512824856.495593;Anne_22_0.147449;2496.96374725;
316;1512824856.495593;Anne_23_0.030545;2495.1043041;
